,id,type,x,y,name,artist_name,interaction
133,1194,user,-7.3507938385009775,23.56081581115723,u1194,,
134,1199,user,33.00644302368164,-19.114709854125977,u1199,,
135,1212,user,20.261150360107425,-7.129428386688232,u1212,,
136,1220,user,-7.091263294219972,22.37466049194336,u1220,,
137,1238,user,22.367902755737305,35.51874923706055,u1238,,
138,1240,user,34.113964080810554,-17.271270751953125,u1240,,
139,1258,user,26.2266845703125,-10.891738891601562,u1258,,
140,1259,user,31.065019607543945,21.25371551513672,u1259,,
141,1269,user,2.8493959903717037,9.72571849822998,u1269,,
142,1281,user,-6.974868297576903,23.47588157653809,u1281,,
143,1284,user,-16.66533088684082,24.25228881835937,u1284,,
144,1292,user,9.697315216064453,-4.0425634384155265,u1292,,
145,1313,user,-12.199445724487305,20.026290893554688,u1313,,
146,1315,user,29.73383712768555,-22.324420928955078,u1315,,
147,1320,user,30.404630661010746,-21.38527488708496,u1320,,
148,1324,user,25.75515174865723,-20.966575622558594,u1324,,
149,1357,user,23.80100250244141,-31.630455017089844,u1357,,
150,1386,user,21.02342987060547,-12.135937690734865,u1386,,
151,1406,user,32.76469039916992,2.2789957523345947,u1406,,
152,1412,user,24.6130428314209,-15.202441215515135,u1412,,
153,1424,user,32.466964721679695,-17.996288299560547,u1424,,
154,1426,user,32.049026489257805,2.0630929470062256,u1426,,
155,1436,user,27.69753074645996,-9.455317497253418,u1436,,
156,1440,user,-37.28348159790039,17.223649978637695,u1440,,
157,1445,user,-3.543653011322021,22.54887962341309,u1445,,
158,1460,user,13.811935424804688,30.36872291564941,u1460,,
159,1470,user,34.89293670654297,2.4279205799102783,u1470,,
160,1473,user,-6.931541919708253,23.44684791564941,u1473,,
161,1479,user,-13.209370613098145,15.949091911315918,u1479,,
162,1487,user,32.76212692260742,-18.27224922180176,u1487,,
163,1490,user,36.86373519897461,26.851770401000977,u1490,,
164,1493,user,-2.373957872390747,28.586284637451172,u1493,,
165,1497,user,22.731040954589844,-14.928339958190918,u1497,,
166,1504,user,-6.523266792297362,23.674396514892575,u1504,,
167,1512,user,3.889155626296997,44.82730484008789,u1512,,
168,1521,user,-11.372377395629885,42.96514129638672,u1521,,
169,1525,user,28.28926658630371,19.744400024414066,u1525,,
170,1532,user,21.206287384033203,-14.011005401611328,u1532,,
171,1549,user,18.52242660522461,26.502775192260746,u1549,,
172,1557,user,18.432300567626953,-15.081499099731445,u1557,,
173,1571,user,-12.325533866882324,23.30173301696777,u1571,,
174,1576,user,27.636632919311523,-28.159194946289066,u1576,,
175,1586,user,21.351381301879886,36.9267578125,u1586,,
176,1603,user,-40.03642654418945,12.64293098449707,u1603,,
177,1610,user,15.307779312133787,24.695476531982425,u1610,,
178,1632,user,41.3361701965332,8.517874717712402,u1632,,
179,1641,user,3.4212839603424072,20.78757667541504,u1641,,
180,1643,user,36.01187515258789,-6.663389205932617,u1643,,
181,1644,user,36.933349609375,26.527767181396484,u1644,,
182,1683,user,-40.87895584106445,8.42879581451416,u1683,,
183,1699,user,24.424762725830078,-15.928153038024902,u1699,,
184,1706,user,46.70069885253906,13.761723518371582,u1706,,
185,1738,user,-6.47878360748291,20.202991485595703,u1738,,
186,1743,user,28.77379608154297,-9.96570873260498,u1743,,
187,1745,user,-3.85575008392334,22.460119247436523,u1745,,
188,1751,user,30.408754348754886,5.76627779006958,u1751,,
189,1776,user,-9.974136352539062,22.86180686950684,u1776,,
190,1778,user,24.978302001953125,-9.376042366027832,u1778,,
191,1833,user,-9.7874116897583,23.095346450805664,u1833,,
192,1846,user,20.18891906738281,-22.751449584960934,u1846,,
193,1847,user,27.980812072753906,-28.5957145690918,u1847,,
194,1852,user,-5.084772109985352,22.860530853271484,u1852,,
195,1853,user,-9.018450736999512,22.74612236022949,u1853,,
196,1857,user,32.35144805908203,-21.25098991394043,u1857,,
197,1858,user,23.193603515625,-25.66698837280273,u1858,,
198,1860,user,34.500598907470696,2.192626714706421,u1860,,
199,1913,user,-34.660606384277344,13.728199005126953,u1913,,
200,1921,user,34.744083404541016,2.345538854598999,u1921,,
201,1924,user,1.7577848434448242,22.000293731689453,u1924,,
202,1939,user,26.6658935546875,-3.9799787998199454,u1939,,
203,1964,user,19.818958282470703,-22.61214828491211,u1964,,
204,1995,user,29.7554874420166,29.438396453857425,u1995,,
205,1996,user,20.81464195251465,-12.112756729125975,u1996,,
206,2008,user,-5.283361434936523,23.93672752380371,u2008,,
207,2012,user,24.92938041687012,-20.322622299194336,u2012,,
208,2042,user,15.843749046325685,-28.16388320922852,u2042,,
209,2068,user,18.344356536865234,-30.96417236328125,u2068,,
210,2074,user,3.164755821228028,20.800559997558594,u2074,,
211,2095,user,2.872456789016724,9.714276313781738,u2095,,
212,2099,user,27.94902801513672,19.709606170654297,u2099,,
213,2107,user,26.4358024597168,-21.023723602294922,u2107,,
214,2121,user,37.9065055847168,27.154502868652344,u2121,,
215,2141,user,-6.762906551361084,23.23931121826172,u2141,,
216,2150,user,22.180892944335934,-9.974530220031738,u2150,,
217,2157,user,25.0629940032959,-10.411188125610352,u2157,,
218,2166,user,-6.024791717529298,22.844953536987305,u2166,,
219,2179,user,5.196110725402832,44.74561309814453,u2179,,
220,2197,user,44.46808242797852,8.17169189453125,u2197,,
221,2215,user,-22.097139358520508,22.85259437561035,u2215,,
222,2250,user,29.90500259399414,-8.963858604431152,u2250,,
223,2254,user,-5.767518997192383,20.979293823242188,u2254,,
224,2260,user,27.6032772064209,-23.755186080932614,u2260,,
225,2264,user,25.998516082763672,-12.107185363769533,u2264,,
226,2266,user,-21.686920166015625,20.966678619384766,u2266,,
227,2267,user,18.800256729125977,-6.990440368652344,u2267,,
228,2278,user,35.53056335449219,2.790835380554199,u2278,,
229,2281,user,-1.224885106086731,38.0201530456543,u2281,,
230,2297,user,36.413818359375,11.664432525634766,u2297,,
231,2301,user,28.047527313232425,-8.809494972229004,u2301,,
232,2302,user,25.44269371032715,-11.954019546508787,u2302,,
233,2324,user,-3.1978583335876465,21.363176345825195,u2324,,
234,2338,user,13.20908260345459,31.60812759399414,u2338,,
235,2342,user,30.913837432861328,-27.78671646118164,u2342,,
236,2354,user,18.204702377319336,-14.18111801147461,u2354,,
237,2364,user,21.439756393432614,-12.062912940979006,u2364,,
238,2387,user,-12.666510581970215,21.933757781982425,u2387,,
239,2403,user,9.54434871673584,17.529474258422848,u2403,,
240,2411,user,21.219850540161133,-39.80191040039063,u2411,,
241,2420,user,18.41659164428711,-22.25983047485352,u2420,,
242,2424,user,25.62412452697754,-18.44228172302246,u2424,,
243,2431,user,-5.601418495178223,21.21113395690918,u2431,,
244,2456,user,19.41751480102539,-11.309752464294435,u2456,,
245,2482,user,19.916845321655273,-34.003013610839844,u2482,,
246,2496,user,-13.56889533996582,33.95907592773437,u2496,,
247,2523,user,31.73649597167969,-17.438264846801758,u2523,,
248,2526,user,-10.33481502532959,23.06576156616211,u2526,,
249,2528,user,-3.67753005027771,22.609514236450195,u2528,,
250,2532,user,-23.529298782348636,16.19559669494629,u2532,,
251,2539,user,-39.97599792480469,12.669787406921387,u2539,,
252,2552,user,-3.2395856380462646,18.395050048828125,u2552,,
253,2555,user,28.57228279113769,-8.119073867797853,u2555,,
254,2566,user,26.43920516967773,-15.742294311523438,u2566,,
255,2569,user,-6.416653633117676,43.581539154052734,u2569,,
256,2583,user,26.018985748291016,-9.886591911315918,u2583,,
257,2612,user,20.455949783325195,-12.185951232910154,u2612,,
258,2627,user,17.182121276855472,-18.725725173950195,u2627,,
259,2629,user,29.802791595458984,33.17959213256836,u2629,,
260,2646,user,20.033496856689453,35.740413665771484,u2646,,
261,2689,user,-23.52314376831055,16.645610809326172,u2689,,
262,2693,user,27.461055755615234,-32.276729583740234,u2693,,
263,2694,user,18.41765785217285,-12.012391090393065,u2694,,
264,2696,user,24.275371551513672,31.26673889160156,u2696,,
265,2707,user,24.300594329833984,-16.289566040039062,u2707,,
266,2728,user,1.5276030302047732,23.168325424194336,u2728,,
267,2734,user,19.9165096282959,-11.24229907989502,u2734,,
268,2742,user,-2.676656007766724,18.938251495361328,u2742,,
269,2759,user,31.180376052856445,-18.859041213989254,u2759,,
270,2766,user,33.158058166503906,-1.1031761169433594,u2766,,
271,2772,user,21.098535537719727,36.979095458984375,u2772,,
272,2774,user,4.0161848068237305,24.49126052856445,u2774,,
273,2776,user,35.01983642578125,-13.343061447143555,u2776,,
274,2800,user,11.1917085647583,40.52473068237305,u2800,,
275,2819,user,0.4498765170574188,29.80965232849121,u2819,,
276,2824,user,-16.751285552978516,24.03703117370605,u2824,,
277,2835,user,33.82064437866211,-7.192500114440918,u2835,,
278,2850,user,-27.55816650390625,30.58553695678711,u2850,,
279,2879,user,13.111013412475586,-6.578815460205077,u2879,,
280,2881,user,-7.230731964111327,22.1357479095459,u2881,,
281,2889,user,-17.925752639770508,21.496749877929688,u2889,,
282,2925,user,32.016849517822266,3.87712025642395,u2925,,
283,2940,user,-9.032814979553224,23.29495429992676,u2940,,
284,2950,user,28.52962875366211,-10.605705261230467,u2950,,
285,2994,user,19.85226058959961,-34.002002716064446,u2994,,
286,2998,user,16.468748092651367,15.96605110168457,u2998,,
287,3014,user,20.22307777404785,-22.05313873291016,u3014,,
288,3020,user,17.69000816345215,-27.789974212646484,u3020,,
289,3040,user,-3.5399854183197017,20.4091739654541,u3040,,
290,3053,user,-17.10298728942871,41.70306015014648,u3053,,
291,3087,user,25.564022064208984,-18.216705322265625,u3087,,
292,3096,user,21.448036193847656,-12.11601734161377,u3096,,
293,3117,user,20.39434242248535,-13.114163398742676,u3117,,
294,3118,user,25.94594955444336,-11.387934684753418,u3118,,
